Plot Name,Plot Number,Artificial Cover Object Number ,Year,Date,Time,Survey Number,Eastern Redback Salamander Count,Redback form of Eastern Redback Salamander Count,Leadback form of Eastern Redback Salamander Count,Artificial Cover Object Age (year(s)),Observer Names,Precipitation in the Last 24 hours (mm),Air Temperature (°C),Soil Temperature (°C)                   ,Beaufort Sky Class,Beaufort Wind Class,Soil Moisture,Soil pH
Emmett Lake,01 02,23,2016,28/04/2016,2:50 PM,1,1,1,0,1,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,24,2016,28/04/2016,2:50 PM,1,2,2,0,1,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,25,2016,28/04/2016,2:50 PM,1,1,1,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,26,2016,28/04/2016,2:50 PM,1,2,1,1,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,27,2016,28/04/2016,2:50 PM,1,3,2,1,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,28,2016,28/04/2016,2:50 PM,1,1,1,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,29,2016,28/04/2016,2:50 PM,1,3,2,1,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,30,2016,28/04/2016,2:50 PM,1,1,1,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,31,2016,28/04/2016,2:50 PM,1,0,0,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,32,2016,28/04/2016,2:50 PM,1,1,1,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,33,2016,28/04/2016,2:50 PM,1,2,2,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,34,2016,28/04/2016,2:50 PM,1,3,3,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,35,2016,28/04/2016,2:50 PM,1,2,2,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,36,2016,28/04/2016,2:50 PM,1,0,0,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,37,2016,28/04/2016,2:50 PM,1,1,1,0,2,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,38,2016,28/04/2016,2:50 PM,1,0,0,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,39,2016,28/04/2016,2:50 PM,1,0,0,0,13,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
Emmett Lake,01 02,40,2016,28/04/2016,2:50 PM,1,0,0,0,2,T.Stinnissen/ G.Ceaser,0,7,5,2,3,N/A,7
South Cameron Lake,01 07,1,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,2,2016,29/04/2016,1:50 PM,1,1,0,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,3,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,4,2016,29/04/2016,1:50 PM,1,2,1,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,5,2016,29/04/2016,1:50 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,6,2016,29/04/2016,1:50 PM,1,1,0,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,7,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,8,2016,29/04/2016,1:50 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,9,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,10,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,11,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,12,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,13,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,14,2016,29/04/2016,1:50 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,15,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,16,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,17,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,18,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,19,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,20,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,21,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,22,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,23,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,24,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,25,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,26,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,27,2016,29/04/2016,1:50 PM,1,0,0,0,1,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,28,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,29,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,30,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,31,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,32,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,33,2016,29/04/2016,1:50 PM,1,2,1,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,34,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,35,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,36,2016,29/04/2016,1:50 PM,1,2,2,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,37,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,38,2016,29/04/2016,1:50 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,39,2016,29/04/2016,1:50 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
South Cameron Lake,01 07,40,2016,29/04/2016,1:50 PM,1,2,1,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,10.5,3,2,2,N/A,7
Cameron Lake Dunes,01 01,1,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,2,2016,29/04/2016,2:40 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,3,2016,29/04/2016,2:40 PM,1,1,0,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,4,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,5,2016,29/04/2016,2:40 PM,1,1,0,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,6,2016,29/04/2016,2:40 PM,1,2,2,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,7,2016,29/04/2016,2:40 PM,1,0,0,0,1,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,8,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,9,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,10,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,11,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,12,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,13,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,14,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,15,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,16,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,17,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,18,2016,29/04/2016,2:40 PM,1,0,0,0,1,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,19,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,20,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,21,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,22,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,23,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,24,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,25,2016,29/04/2016,2:40 PM,1,4,3,1,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,26,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,27,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,28,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,29,2016,29/04/2016,2:40 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,30,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,31,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,32,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,33,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,34,2016,29/04/2016,2:40 PM,1,0,0,0,1,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,35,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,36,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,37,2016,29/04/2016,2:40 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,38,2016,29/04/2016,2:40 PM,1,3,3,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,39,2016,29/04/2016,2:40 PM,1,1,1,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Cameron Lake Dunes,01 01,40,2016,29/04/2016,2:40 PM,1,0,0,0,13,T.Stinnissen/ T.Miller/ D. Williamson,0,13,6,2,2,N/A,7
Pendall Point,01 08,1,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,2,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,3,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,4,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,5,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,6,2016,02/05/2016,1:30 PM,1,2,2,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,7,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,8,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,9,2016,02/05/2016,1:30 PM,1,1,1,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,10,2016,02/05/2016,1:30 PM,1,2,2,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,11,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,12,2016,02/05/2016,1:30 PM,1,2,2,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,13,2016,02/05/2016,1:30 PM,1,1,1,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,14,2016,02/05/2016,1:30 PM,1,1,1,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,15,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,16,2016,02/05/2016,1:30 PM,1,1,0,1,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,17,2016,02/05/2016,1:30 PM,1,1,1,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,18,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,19,2016,02/05/2016,1:30 PM,1,1,0,1,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,20,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,21,2016,02/05/2016,1:30 PM,1,4,2,2,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,22,2016,02/05/2016,1:30 PM,1,1,0,1,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,23,2016,02/05/2016,1:30 PM,1,2,2,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,24,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,25,2016,02/05/2016,1:30 PM,1,1,1,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,26,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,27,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,28,2016,02/05/2016,1:30 PM,1,1,0,1,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,29,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,30,2016,02/05/2016,1:30 PM,1,1,1,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,31,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,32,2016,02/05/2016,1:30 PM,1,2,2,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,33,2016,02/05/2016,1:30 PM,1,2,1,1,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,34,2016,02/05/2016,1:30 PM,1,3,3,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,35,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,36,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,37,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,38,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,39,2016,02/05/2016,1:30 PM,1,0,0,0,13,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Pendall Point,01 08,40,2016,02/05/2016,1:30 PM,1,0,0,0,1,T.Stinnissen/ K. Keeshig,0,12,4,0,0,N/A,7
Little Cove,01 05,1,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,2,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,3,2016,02/05/2016,3:30 PM,1,2,2,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,4,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,5,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,6,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,7,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,8,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,9,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,10,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,11,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,12,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,13,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,14,2016,02/05/2016,3:30 PM,1,2,1,1,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,15,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,16,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,17,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,18,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,19,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,20,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,21,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,22,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,23,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,24,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,25,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,26,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,27,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,28,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,29,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,30,2016,02/05/2016,3:30 PM,1,2,2,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,31,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,32,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,33,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,34,2016,02/05/2016,3:30 PM,1,1,1,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,35,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
Little Cove,01 05,36,2016,02/05/2016,3:30 PM,1,0,0,0,5,T.Stinnissen/ K. Keeshig,0,18,8.5,0,0,N/A,7
